product_barcode,product_name,replacement_rank,replacement_barcode,replacement_name,replacement_reason,price_difference,replacement_score
8906000000437,MTR Ready To Eat Classic 500g,3,8906000000483,MTR Ready To Eat Mini 300g,Same subcategory,-43.55,66.645
8906000000438,Mother's Recipe Pickles Mini 200g,1,8906000000250,Priya Pickles Mini 500g,Same subcategory,15.3,85.47
8906000000438,Mother's Recipe Pickles Mini 200g,2,8906000000187,Nilon's Pickles Original 1kg,Same subcategory,-87.5,70.25
8906000000438,Mother's Recipe Pickles Mini 200g,3,8906000000367,Pachranga Pickles Lite 200g,Same subcategory,-110.3,59.97
8906000000439,Unibic Cookies Premium 75g,1,8906000000160,Bisk Farm Cookies Family Pack 200g,Same subcategory,-19.57,85.043
8906000000439,Unibic Cookies Premium 75g,2,8906000000425,Bisk Farm Cookies Regular 75g,Same subcategory,-22.9,76.71
8906000000439,Unibic Cookies Premium 75g,3,8906000000002,Sunfeast Dark Fantasy Cookies Family Pack 120g,Same subcategory,-22.9,68.71
8906000000440,Pepsi Soft Drinks Regular 600ml,1,8906000000319,Thums Up Soft Drinks Original 2L,Same subcategory,-12.19,85.781
8906000000440,Pepsi Soft Drinks Regular 600ml,2,8906000000075,Pepsi Soft Drinks Fresh 600ml,Same subcategory,-22.29,76.771
8906000000440,Pepsi Soft Drinks Regular 600ml,3,8906000000472,Fanta Soft Drinks Regular 1.25L,Same subcategory,-30.1,67.99
8906000000441,Kurkure Chips Regular 90g,1,8906000000331,Too Yumm Chips Fresh 52g,Same subcategory,-7.8,86.22
8906000000441,Kurkure Chips Regular 90g,2,8906000000263,Too Yumm Chips Fresh 90g,Same subcategory,-55.05,73.495
8906000000441,Kurkure Chips Regular 90g,3,8906000000066,Bingo Chips Lite 150g,Same subcategory,-57.0,65.3
8906000000442,Scotch-Brite Kitchen Tools Family Pack 2pc,1,8906000000379,Scotch-Brite Kitchen Tools Value Pack 2pc,Same subcategory,-12.74,85.726
8906000000442,Scotch-Brite Kitchen Tools Family Pack 2pc,2,8906000000405,Cello Kitchen Tools Value Pack 2pc,Same subcategory,-27.44,76.256
8906000000442,Scotch-Brite Kitchen Tools Family Pack 2pc,3,8906000000492,Prestige Kitchen Tools Mini 2pc,Same subcategory,-33.47,67.653
8906000000443,Yippee Noodles Family Pack 280g,1,8906000000475,Maggi Noodles Fresh 140g,Same subcategory,-4.33,86.56700000000001
8906000000443,Yippee Noodles Family Pack 280g,2,8906000000171,Knorr Noodles Regular 70g,Same subcategory,-51.95,73.805
8906000000443,Yippee Noodles Family Pack 280g,3,8906000000168,Yippee Noodles Mini 140g,Same subcategory,-53.25,65.675
8906000000444,Chitale Namkeen Mini 1kg,1,8906000000256,Act II Popcorn Value Pack 30g,Same category fallback,-18.4,85.16
8906000000444,Chitale Namkeen Mini 1kg,2,8906000000011,Sunfeast Dark Fantasy Cookies Original 75g,Same category fallback,-32.0,75.8
8906000000444,Chitale Namkeen Mini 1kg,3,8906000000364,Bikaji Namkeen Value Pack 200g,Same subcategory,-34.4,67.56
8906000000445,Patanjali Ghee Fresh 1L,1,8906000000134,Patanjali Ghee Lite 1L,Same subcategory,-8.0,86.2
8906000000445,Patanjali Ghee Fresh 1L,2,8906000000163,Patanjali Ghee Regular 500ml,Same subcategory,-61.53,72.84700000000001
8906000000445,Patanjali Ghee Fresh 1L,3,8906000000186,Mother Dairy Ghee Value Pack 500ml,Same subcategory,-83.46,62.653999999999996
8906000000446,Maggi Pasta Original 200g,1,8906000000206,Del Monte Pasta Lite 500g,Same subcategory,1.0,86.9
8906000000446,Maggi Pasta Original 200g,2,8906000000493,Maggi Pasta Family Pack 200g,Same subcategory,13.4,77.66
8906000000446,Maggi Pasta Original 200g,3,8906000000307,Maggi Pasta Original 500g,Same subcategory,-29.0,68.1
8906000000447,Nestle Chocolates Premium 100g,1,8906000000435,Ferrero Chocolates Family Pack 100g,Same subcategory,-6.85,86.315
8906000000447,Nestle Chocolates Premium 100g,2,8906000000459,Nestle Chocolates Mini 100g,Same subcategory,17.4,77.26
8906000000447,Nestle Chocolates Premium 100g,3,8906000000203,Cadbury Chocolates Mini 50g,Same subcategory,-133.76,57.624
8906000000448,Haldiram Small Snacks Fresh 50g,1,8906000000415,Parle Small Snacks Original 50g,Same subcategory,-5.66,86.434
8906000000448,Haldiram Small Snacks Fresh 50g,2,8906000000014,Parle Small Snacks Jumbo 50g,Same subcategory,-7.46,78.254
8906000000448,Haldiram Small Snacks Fresh 50g,3,8906000000085,Balaji Small Snacks Family Pack 50g,Same subcategory,-11.76,69.824
8906000000449,Gowardhan Ghee Classic 1L,1,8906000000088,Mother Dairy Ghee Original 500ml,Same subcategory,21.09,84.89099999999999
8906000000449,Gowardhan Ghee Classic 1L,2,8906000000186,Mother Dairy Ghee Value Pack 500ml,Same subcategory,26.78,76.322
8906000000449,Gowardhan Ghee Classic 1L,3,8906000000393,Gowardhan Ghee Value Pack 500ml,Same subcategory,-30.8,67.92
8906000000450,Del Monte Pasta Original 500g,1,8906000000275,Del Monte Pasta Jumbo 500g,Same subcategory,30.0,84.0
8906000000450,Del Monte Pasta Original 500g,2,8906000000191,Weikfield Pasta Fresh 500g,Same subcategory,-55.05,73.495
8906000000450,Del Monte Pasta Original 500g,3,8906000000493,Maggi Pasta Family Pack 200g,Same subcategory,-87.6,62.24
8906000000451,Dhampur Sugar Family Pack 1kg,1,8906000000346,Madhur Sugar Classic 5kg,Same subcategory,30.8,83.92
8906000000451,Dhampur Sugar Family Pack 1kg,2,8906000000170,Dhampur Sugar Value Pack 5kg,Same subcategory,44.0,74.6
8906000000451,Dhampur Sugar Family Pack 1kg,3,8906000000420,Dhampur Sugar Value Pack 5kg,Same subcategory,50.71,65.929
8906000000452,Mother Dairy Paneer Fresh 500g,1,8906000000007,Amul Paneer Lite 200g,Same subcategory,-44.1,82.59
8906000000452,Mother Dairy Paneer Fresh 500g,2,8906000000245,Gowardhan Paneer Original 500g,Same subcategory,50.05,73.995
8906000000452,Mother Dairy Paneer Fresh 500g,3,8906000000062,Mother Dairy Paneer Value Pack 500g,Same subcategory,-81.9,62.81
8906000000453,Balaji Namkeen Lite 200g,1,8906000000253,Act II Popcorn Jumbo 30g,Same category fallback,-8.4,86.16
8906000000453,Balaji Namkeen Lite 200g,2,8906000000444,Chitale Namkeen Mini 1kg,Same subcategory,-54.4,73.56
8906000000453,Balaji Namkeen Lite 200g,3,8906000000444,Chitale Namkeen Mini 1kg,Same subcategory,-54.4,65.56
8906000000454,Hide & Seek Cream Biscuits Family Pack 100g,1,8906000000384,Bourbon Cream Biscuits Mini 150g,Same subcategory,-0.97,86.903
8906000000454,Hide & Seek Cream Biscuits Family Pack 100g,2,8906000000209,Oreo Cream Biscuits Family Pack 100g,Same subcategory,2.25,78.775
8906000000454,Hide & Seek Cream Biscuits Family Pack 100g,3,8906000000131,Oreo Cream Biscuits Fresh 150g,Same subcategory,-7.98,70.202
8906000000455,L'Oreal Hair Color Value Pack 1pc,1,8906000000318,Garnier Hair Color Value Pack 1pc,Same subcategory,-45.6,82.44
8906000000455,L'Oreal Hair Color Value Pack 1pc,2,8906000000009,Godrej Hair Color Premium 1pc,Same subcategory,-120.96,66.904
8906000000455,L'Oreal Hair Color Value Pack 1pc,3,8906000000028,Garnier Hair Color Mini 1pc,Same subcategory,-193.25,55
8906000000456,Nataraj Stationery Value Pack 10pc,1,8906000000172,Camlin Stationery Jumbo 1pc,Same subcategory,8.65,86.135
8906000000456,Nataraj Stationery Value Pack 10pc,2,8906000000137,Nataraj Stationery Original 10pc,Same subcategory,-57.55,73.245
8906000000456,Nataraj Stationery Value Pack 10pc,3,8906000000272,Classmate Stationery Regular 1pc,Same subcategory,-64.3,64.57
8906000000457,Patanjali Honey Mini 500g,1,8906000000304,Saffola Honey Lite 500g,Same subcategory,17.81,85.219
8906000000457,Patanjali Honey Mini 500g,2,8906000000271,Patanjali Honey Premium 500g,Same subcategory,43.16,74.684
8906000000457,Patanjali Honey Mini 500g,3,8906000000380,Saffola Honey Classic 500g,Same subcategory,63.81,64.619
8906000000458,Gemini Edible Oil Lite 1L,1,8906000000445,Patanjali Ghee Fresh 1L,Same category fallback,1.0,86.9
8906000000458,Gemini Edible Oil Lite 1L,2,8906000000134,Patanjali Ghee Lite 1L,Same category fallback,-7.0,78.3
8906000000458,Gemini Edible Oil Lite 1L,3,8906000000163,Patanjali Ghee Regular 500ml,Same category fallback,-60.53,64.947
8906000000459,Nestle Chocolates Mini 100g,1,8906000000447,Nestle Chocolates Premium 100g,Same subcategory,-17.4,85.26
8906000000459,Nestle Chocolates Mini 100g,2,8906000000435,Ferrero Chocolates Family Pack 100g,Same subcategory,-24.25,76.575
8906000000459,Nestle Chocolates Mini 100g,3,8906000000203,Cadbury Chocolates Mini 50g,Same subcategory,-151.16,55.884
8906000000460,Tide Detergent Original 4kg,1,8906000000388,Tide Detergent Classic 2kg,Same subcategory,34.0,83.6
8906000000460,Tide Detergent Original 4kg,2,8906000000174,Wheel Detergent Premium 2kg,Same subcategory,-38.95,75.105
8906000000460,Tide Detergent Original 4kg,3,8906000000096,Tide Detergent Lite 2kg,Same subcategory,41.6,66.84
8906000000461,Fortune Atta Regular 1kg,1,8906000000251,Pillsbury Atta Mini 5kg,Same subcategory,-8.2,86.18
8906000000461,Fortune Atta Regular 1kg,2,8906000000100,Pillsbury Atta Classic 5kg,Same subcategory,133.8,65.62
8906000000461,Fortune Atta Regular 1kg,3,8906000000487,Aashirvaad Atta Regular 5kg,Same subcategory,232.7,55
8906000000462,Gowardhan Curd Mini 1kg,1,8906000000057,Amul Curd Regular 400g,Same subcategory,20.76,84.924
8906000000462,Gowardhan Curd Mini 1kg,2,8906000000351,Amul Curd Classic 1kg,Same subcategory,41.26,74.874
8906000000462,Gowardhan Curd Mini 1kg,3,8906000000027,Mother Dairy Curd Jumbo 1kg,Same subcategory,-50.34,65.966
8906000000463,Tata Sampann Dal Family Pack 1kg,1,8906000000180,Local Mill Dal Value Pack 500g,Same subcategory,0.36,86.964
8906000000463,Tata Sampann Dal Family Pack 1kg,2,8906000000301,24 Mantra Dal Family Pack 2kg,Same subcategory,-4.85,78.515
8906000000463,Tata Sampann Dal Family Pack 1kg,3,8906000000333,Tata Sampann Dal Jumbo 2kg,Same subcategory,4.9,70.51
8906000000464,24 Mantra Dal Jumbo 1kg,1,8906000000035,Fortune Dal Fresh 1kg,Same subcategory,15.75,85.425
8906000000464,24 Mantra Dal Jumbo 1kg,2,8906000000299,Fortune Dal Mini 500g,Same subcategory,22.4,76.76
8906000000464,24 Mantra Dal Jumbo 1kg,3,8906000000469,24 Mantra Dal Value Pack 500g,Same subcategory,37.84,67.216
8906000000465,Lay's Chips Regular 52g,1,8906000000066,Bingo Chips Lite 150g,Same subcategory,3.8,86.62
8906000000465,Lay's Chips Regular 52g,2,8906000000424,Too Yumm Chips Classic 90g,Same subcategory,-5.2,78.48
8906000000465,Lay's Chips Regular 52g,3,8906000000263,Too Yumm Chips Fresh 90g,Same subcategory,5.75,70.425
8906000000466,Tops Jam Premium 500g,1,8906000000473,Tops Jam Regular 200g,Same subcategory,1.9,86.81
8906000000466,Tops Jam Premium 500g,2,8906000000354,Tops Jam Mini 200g,Same subcategory,-17.1,77.29
8906000000466,Tops Jam Premium 500g,3,8906000000199,Tops Jam Value Pack 500g,Same subcategory,35.15,67.485
8906000000467,Amul Paneer Mini 500g,1,8906000000284,Amul Paneer Lite 500g,Same subcategory,14.78,85.522
8906000000467,Amul Paneer Mini 500g,2,8906000000245,Gowardhan Paneer Original 500g,Same subcategory,-88.25,70.175
8906000000467,Amul Paneer Mini 500g,3,8906000000452,Mother Dairy Paneer Fresh 500g,Same subcategory,-138.3,57.17
8906000000468,Parachute Hair Oil Family Pack 200ml,1,8906000000213,Dabur Amla Hair Oil Original 500ml,Same subcategory,18.02,85.198
8906000000468,Parachute Hair Oil Family Pack 200ml,2,8906000000268,Bajaj Almond Drops Hair Oil Fresh 500ml,Same subcategory,47.03,74.297
8906000000468,Parachute Hair Oil Family Pack 200ml,3,8906000000060,Dabur Amla Hair Oil Lite 500ml,Same subcategory,-53.48,65.652
8906000000469,24 Mantra Dal Value Pack 500g,1,8906000000299,Fortune Dal Mini 500g,Same subcategory,-15.44,85.456
8906000000469,24 Mantra Dal Value Pack 500g,2,8906000000035,Fortune Dal Fresh 1kg,Same subcategory,-22.09,76.791
8906000000469,24 Mantra Dal Value Pack 500g,3,8906000000482,Tata Sampann Dal Original 500g,Same subcategory,25.27,68.473
8906000000470,Saffola Salt Salt Classic 1kg,1,8906000000260,Saffola Salt Salt Fresh 1kg,Same subcategory,-22.3,84.77
8906000000470,Saffola Salt Salt Classic 1kg,2,8906000000211,Tata Salt Salt Value Pack 1kg,Same subcategory,-35.1,75.49
8906000000470,Saffola Salt Salt Classic 1kg,3,8906000000252,Aashirvaad Salt Salt Mini 1kg,Same subcategory,43.7,66.63
8906000000471,Nippo Batteries Classic 4pc,1,8906000000069,Duracell Batteries Original 4pc,Same subcategory,-6.85,86.315
8906000000471,Nippo Batteries Classic 4pc,2,8906000000344,Eveready Batteries Regular 4pc,Same subcategory,44.55,74.545
8906000000471,Nippo Batteries Classic 4pc,3,8906000000283,Eveready Batteries Lite 2pc,Same subcategory,80.91,62.909
8906000000472,Fanta Soft Drinks Regular 1.25L,1,8906000000094,Thums Up Soft Drinks Mini 600ml,Same subcategory,-4.5,86.55
8906000000472,Fanta Soft Drinks Regular 1.25L,2,8906000000484,Sprite Soft Drinks Regular 250ml,Same subcategory,-5.8,78.42
8906000000472,Fanta Soft Drinks Regular 1.25L,3,8906000000075,Pepsi Soft Drinks Fresh 600ml,Same subcategory,7.81,70.219
8906000000473,Tops Jam Regular 200g,1,8906000000466,Tops Jam Premium 500g,Same subcategory,-1.9,86.81
8906000000473,Tops Jam Regular 200g,2,8906000000354,Tops Jam Mini 200g,Same subcategory,-19.0,77.1
8906000000473,Tops Jam Regular 200g,3,8906000000199,Tops Jam Value Pack 500g,Same subcategory,33.25,67.675
8906000000474,Knorr Soup Lite 100g,1,8906000000431,Knorr Soup Regular 45g,Same subcategory,29.61,84.039
8906000000474,Knorr Soup Lite 100g,2,8906000000337,Maggi Soup Fresh 100g,Same subcategory,-30.49,75.951
8906000000474,Knorr Soup Lite 100g,3,8906000000118,Knorr Soup Lite 100g,Same subcategory,50.51,65.949
8906000000475,Maggi Noodles Fresh 140g,1,8906000000443,Yippee Noodles Family Pack 280g,Same subcategory,4.33,86.56700000000001
8906000000475,Maggi Noodles Fresh 140g,2,8906000000171,Knorr Noodles Regular 70g,Same subcategory,-47.62,74.238
8906000000475,Maggi Noodles Fresh 140g,3,8906000000168,Yippee Noodles Mini 140g,Same subcategory,-48.92,66.108
8906000000476,Dhara Edible Oil Mini 1L,1,8906000000033,Sunrich Edible Oil Jumbo 5L,Same subcategory,18.7,85.13
8906000000476,Dhara Edible Oil Mini 1L,2,8906000000033,Sunrich Edible Oil Jumbo 5L,Same subcategory,18.7,77.13
8906000000476,Dhara Edible Oil Mini 1L,3,8906000000182,Gowardhan Ghee Mini 500ml,Same category fallback,61.6,64.84
8906000000477,Haldiram Small Snacks Value Pack 50g,1,8906000000352,Parle Small Snacks Family Pack 50g,Same subcategory,-28.83,84.117
8906000000477,Haldiram Small Snacks Value Pack 50g,2,8906000000063,Parle Small Snacks Classic 100g,Same subcategory,51.85,73.815
8906000000477,Haldiram Small Snacks Value Pack 50g,3,8906000000412,Parle Small Snacks Regular 100g,Same subcategory,-75.35,63.465
8906000000478,Britannia Tiger Glucose Biscuits Regular 80g,1,8906000000427,Parle-G Glucose Biscuits Value Pack 150g,Same subcategory,4.1,86.59
8906000000478,Britannia Tiger Glucose Biscuits Regular 80g,2,8906000000323,Sunfeast Glucose Glucose Biscuits Original 250g,Same subcategory,12.35,77.765
8906000000478,Britannia Tiger Glucose Biscuits Regular 80g,3,8906000000146,Britannia Tiger Glucose Biscuits Premium 250g,Same subcategory,21.85,68.815
8906000000479,Haldiram Ready To Eat Jumbo 500g,1,8906000000437,MTR Ready To Eat Classic 500g,Same subcategory,0.0,87.0
8906000000479,Haldiram Ready To Eat Jumbo 500g,2,8906000000103,MTR Ready To Eat Value Pack 500g,Same subcategory,27.45,76.255
8906000000479,Haldiram Ready To Eat Jumbo 500g,3,8906000000483,MTR Ready To Eat Mini 300g,Same subcategory,-43.55,66.645
8906000000480,McCain Frozen Snacks Regular 400g,1,8906000000293,McCain Frozen Snacks Regular 400g,Same subcategory,-1.8,86.82
8906000000480,McCain Frozen Snacks Regular 400g,2,8906000000286,McCain Frozen Snacks Family Pack 1kg,Same subcategory,-27.0,76.3
8906000000480,McCain Frozen Snacks Regular 400g,3,8906000000022,McCain Frozen Snacks Jumbo 400g,Same subcategory,-40.5,66.95
8906000000481,Garnier Face Wash Regular 150g,1,8906000000399,Garnier Face Wash Lite 50g,Same subcategory,-4.65,86.535
8906000000481,Garnier Face Wash Regular 150g,2,8906000000382,Ponds Face Wash Fresh 150g,Same subcategory,8.45,78.155
8906000000481,Garnier Face Wash Regular 150g,3,8906000000229,Himalaya Face Wash Value Pack 50g,Same subcategory,-22.65,68.735
8906000000482,Tata Sampann Dal Original 500g,1,8906000000301,24 Mantra Dal Family Pack 2kg,Same subcategory,3.84,86.616
8906000000482,Tata Sampann Dal Original 500g,2,8906000000463,Tata Sampann Dal Family Pack 1kg,Same subcategory,8.69,78.131
8906000000482,Tata Sampann Dal Original 500g,3,8906000000180,Local Mill Dal Value Pack 500g,Same subcategory,9.05,70.095
8906000000483,MTR Ready To Eat Mini 300g,1,8906000000479,Haldiram Ready To Eat Jumbo 500g,Same subcategory,43.55,82.645
8906000000483,MTR Ready To Eat Mini 300g,2,8906000000437,MTR Ready To Eat Classic 500g,Same subcategory,43.55,74.645
8906000000483,MTR Ready To Eat Mini 300g,3,8906000000103,MTR Ready To Eat Value Pack 500g,Same subcategory,71.0,63.9
8906000000484,Sprite Soft Drinks Regular 250ml,1,8906000000094,Thums Up Soft Drinks Mini 600ml,Same subcategory,1.3,86.87
8906000000484,Sprite Soft Drinks Regular 250ml,2,8906000000472,Fanta Soft Drinks Regular 1.25L,Same subcategory,5.8,78.42
8906000000484,Sprite Soft Drinks Regular 250ml,3,8906000000075,Pepsi Soft Drinks Fresh 600ml,Same subcategory,13.61,69.639
8906000000485,Suguna Eggs Classic 12pc,1,8906000000059,Farm Fresh Eggs Fresh 12pc,Same subcategory,-11.45,85.855
8906000000485,Suguna Eggs Classic 12pc,2,8906000000047,Farm Fresh Eggs Lite 6pc,Same subcategory,-12.35,77.765
8906000000485,Suguna Eggs Classic 12pc,3,8906000000356,Local Farm Eggs Lite 12pc,Same subcategory,16.65,69.335
8906000000486,Surf Excel Detergent Jumbo 2kg,1,8906000000305,Rin Detergent Premium 2kg,Same subcategory,-5.45,86.455
8906000000486,Surf Excel Detergent Jumbo 2kg,2,8906000000054,Tide Detergent Family Pack 2kg,Same subcategory,5.85,78.41499999999999
8906000000486,Surf Excel Detergent Jumbo 2kg,3,8906000000407,Surf Excel Detergent Premium 2kg,Same subcategory,48.3,66.17
8906000000487,Aashirvaad Atta Regular 5kg,1,8906000000100,Pillsbury Atta Classic 5kg,Same subcategory,-98.9,77.11
8906000000487,Aashirvaad Atta Regular 5kg,2,8906000000461,Fortune Atta Regular 1kg,Same subcategory,-232.7,55.730000000000004
8906000000487,Aashirvaad Atta Regular 5kg,3,8906000000251,Pillsbury Atta Mini 5kg,Same subcategory,-240.9,55
8906000000488,Ponds Face Wash Original 50g,1,8906000000499,Nivea Face Wash Mini 150g,Same subcategory,2.9,86.71
8906000000488,Ponds Face Wash Original 50g,2,8906000000141,Clean & Clear Face Wash Value Pack 100g,Same subcategory,3.15,78.685
8906000000488,Ponds Face Wash Original 50g,3,8906000000369,Ponds Face Wash Family Pack 150g,Same subcategory,13.61,69.639
8906000000489,Ponds Talcum Powder Mini 300g,1,8906000000164,Cinthol Talcum Powder Regular 300g,Same subcategory,3.46,86.654
8906000000489,Ponds Talcum Powder Mini 300g,2,8906000000368,Cinthol Talcum Powder Classic 100g,Same subcategory,6.16,78.384
8906000000489,Ponds Talcum Powder Mini 300g,3,8906000000406,Navratna Talcum Powder Lite 100g,Same subcategory,-8.64,70.136
8906000000490,Gits Instant Mix Lite 500g,1,8906000000029,MTR Instant Mix Value Pack 200g,Same subcategory,-5.8,86.42
8906000000490,Gits Instant Mix Lite 500g,2,8906000000082,Gits Instant Mix Mini 200g,Same subcategory,-16.8,77.32
8906000000490,Gits Instant Mix Lite 500g,3,8906000000254,MTR Instant Mix Jumbo 500g,Same subcategory,-175.8,55
8906000000491,Listerine Mouthwash Original 250ml,1,8906000000421,Listerine Mouthwash Original 250ml,Same subcategory,-9.5,86.05
8906000000491,Listerine Mouthwash Original 250ml,2,8906000000328,Listerine Mouthwash Lite 250ml,Same subcategory,-36.05,75.395
8906000000491,Listerine Mouthwash Original 250ml,3,8906000000149,Listerine Mouthwash Classic 250ml,Same subcategory,-39.91,67.009
8906000000492,Prestige Kitchen Tools Mini 2pc,1,8906000000405,Cello Kitchen Tools Value Pack 2pc,Same subcategory,6.03,86.397
8906000000492,Prestige Kitchen Tools Mini 2pc,2,8906000000379,Scotch-Brite Kitchen Tools Value Pack 2pc,Same subcategory,20.73,76.92699999999999
8906000000492,Prestige Kitchen Tools Mini 2pc,3,8906000000442,Scotch-Brite Kitchen Tools Family Pack 2pc,Same subcategory,33.47,67.653
8906000000493,Maggi Pasta Family Pack 200g,1,8906000000206,Del Monte Pasta Lite 500g,Same subcategory,-12.4,85.76
8906000000493,Maggi Pasta Family Pack 200g,2,8906000000446,Maggi Pasta Original 200g,Same subcategory,-13.4,77.66
8906000000493,Maggi Pasta Family Pack 200g,3,8906000000191,Weikfield Pasta Fresh 500g,Same subcategory,32.55,67.745
8906000000494,Pears Body Wash Classic 500ml,1,8906000000111,Nivea Body Wash Original 250ml,Same subcategory,12.34,85.766
8906000000494,Pears Body Wash Classic 500ml,2,8906000000361,Fiama Body Wash Value Pack 500ml,Same subcategory,-16.9,77.31
8906000000494,Pears Body Wash Classic 500ml,3,8906000000032,Pears Body Wash Regular 500ml,Same subcategory,80.0,63.0
8906000000495,Everest Masala Fresh 50g,1,8906000000287,Everest Masala Lite 50g,Same subcategory,2.82,86.718
8906000000495,Everest Masala Fresh 50g,2,8906000000291,MDH Masala Classic 200g,Same subcategory,51.15,73.885
8906000000495,Everest Masala Fresh 50g,3,8906000000193,Catch Masala Original 200g,Same subcategory,-83.6,62.64
8906000000496,Wagh Bakri Tea Lite 250g,1,8906000000113,Wagh Bakri Tea Jumbo 500g,Same subcategory,-40.3,82.97
8906000000496,Wagh Bakri Tea Lite 250g,2,8906000000317,Wagh Bakri Tea Family Pack 1kg,Same subcategory,-41.05,74.895
8906000000496,Wagh Bakri Tea Lite 250g,3,8906000000341,Wagh Bakri Tea Mini 500g,Same subcategory,45.19,66.481
8906000000497,Suguna Eggs Classic 12pc,1,8906000000362,Local Farm Eggs Value Pack 12pc,Same subcategory,2.11,86.789
8906000000497,Suguna Eggs Classic 12pc,2,8906000000102,Farm Fresh Eggs Lite 6pc,Same subcategory,-2.54,78.746
8906000000497,Suguna Eggs Classic 12pc,3,8906000000343,Local Farm Eggs Regular 12pc,Same subcategory,-2.94,70.706
8906000000498,Nestle Chocolates Value Pack 100g,1,8906000000078,Cadbury Chocolates Original 100g,Same subcategory,18.7,85.13
8906000000498,Nestle Chocolates Value Pack 100g,2,8906000000203,Cadbury Chocolates Mini 50g,Same subcategory,28.04,76.196
8906000000498,Nestle Chocolates Value Pack 100g,3,8906000000435,Ferrero Chocolates Family Pack 100g,Same subcategory,154.95,55.505
8906000000499,Nivea Face Wash Mini 150g,1,8906000000141,Clean & Clear Face Wash Value Pack 100g,Same subcategory,0.25,86.975
8906000000499,Nivea Face Wash Mini 150g,2,8906000000488,Ponds Face Wash Original 50g,Same subcategory,-2.9,78.71
8906000000499,Nivea Face Wash Mini 150g,3,8906000000369,Ponds Face Wash Family Pack 150g,Same subcategory,10.71,69.929
8906000000500,Britannia Butter Fresh 500g,1,8906000000079,Britannia Butter Fresh 100g,Same subcategory,9.7,86.03
8906000000500,Britannia Butter Fresh 500g,2,8906000000195,Gowardhan Butter Mini 500g,Same subcategory,14.23,77.577
8906000000500,Britannia Butter Fresh 500g,3,8906000000070,Amul Butter Jumbo 500g,Same subcategory,14.55,69.545
